source,target,ibd_sum,link_col
304,182,8.95,#ffffff
304,274,24.93,#ffffff
304,351,15.12,#ffffff
304,357,9.04,#ffffff
304,409,166.62,#ffffff
304,491,9.88,#ffffff
304,519,9.06,#ffffff
304,592,14.35,#ffffff
321,213,12.66,#ffffff
321,289,8.75,#ffffff
189,259,8.53,#ffffff
189,322,15.74,#ffffff
189,462,27.96,#ffffff
189,511,16.0,#ffffff
201,198,8.38,#ffffff
201,303,15.93,#ffffff
201,319,17.26,#ffffff
201,322,37.46,#ffffff
201,383,23.43,#ffffff
201,457,10.47,#ffffff
201,462,16.58,#ffffff
201,579,8.25,#ffffff
201,511,51.61,#ffffff
201,529,10.34,#ffffff
201,543,17.01,#ffffff
322,289,9.94,#ffffff
322,303,23.48,#ffffff
322,319,29.89,#ffffff
322,408,25.51,#ffffff
322,468,21.21,#ffffff
322,511,24.24,#ffffff
322,518,21.03,#ffffff
322,529,25.38,#ffffff
322,574,9.42,#ffffff
356,319,17.42,#ffffff
356,511,16.02,#ffffff
408,198,8.11,#ffffff
408,383,18.64,#ffffff
408,468,25.42,#ffffff
408,491,8.34,#ffffff
408,518,8.65,#ffffff
408,529,42.94,#ffffff
408,543,8.85,#ffffff
408,574,17.04,#ffffff
468,289,10.2,#ffffff
468,383,44.24,#ffffff
468,486,14.59,#ffffff
468,511,8.63,#ffffff
468,518,30.26,#ffffff
468,543,17.91,#ffffff
468,574,19.44,#ffffff
511,259,8.35,#ffffff
511,289,8.52,#ffffff
511,303,25.14,#ffffff
511,332,18.05,#ffffff
511,456,16.17,#ffffff
511,462,37.09,#ffffff
511,486,24.57,#ffffff
511,490,12.59,#ffffff
511,574,9.23,#ffffff
518,303,27.92,#ffffff
518,319,15.5,#ffffff
518,349,8.17,#ffffff
518,383,26.09,#ffffff
518,529,10.24,#ffffff
518,543,10.76,#ffffff
529,199,29.18,#ffffff
529,262,17.77,#ffffff
529,303,16.41,#ffffff
529,337,16.37,#ffffff
529,373,8.62,#ffffff
529,383,15.57,#ffffff
529,462,51.11,#ffffff
543,262,9.23,#ffffff
543,303,9.47,#ffffff
543,363,10.47,#ffffff
543,375,8.28,#ffffff
543,383,30.87,#ffffff
543,456,24.11,#ffffff
543,462,29.56,#ffffff
543,574,22.14,#ffffff
177,182,17.24,#ffffff
177,191,142.0,#ffffff
177,208,9.06,#ffffff
177,505,47.56,#ffffff
177,572,45.96,#ffffff
182,577,8.99,#ffffff
182,240,8.49,#ffffff
191,353,8.29,#ffffff
191,505,61.7,#ffffff
191,572,84.28,#ffffff
208,580,62.09,#ffffff
208,573,15.97,#ffffff
208,519,24.12,#ffffff
208,240,8.36,#ffffff
505,510,8.95,#ffffff
505,574,10.44,#ffffff
199,380,15.3,#ffffff
199,381,15.17,#ffffff
199,490,8.26,#ffffff
259,262,9.44,#ffffff
259,281,14.97,#ffffff
259,303,24.03,#ffffff
259,319,11.57,#ffffff
259,383,18.17,#ffffff
259,462,29.82,#ffffff
319,303,28.66,#ffffff
319,492,8.33,#ffffff
456,194,9.14,#ffffff
456,380,12.0,#ffffff
456,486,23.19,#ffffff
574,380,8.74,#ffffff
281,188,9.75,#ffffff
281,383,8.08,#ffffff
180,482,9.2,#ffffff
180,252,10.31,#ffffff
482,289,18.23,#ffffff
482,397,8.88,#ffffff
181,272,28.18,#ffffff
181,274,9.84,#ffffff
181,349,17.37,#ffffff
181,409,9.35,#ffffff
181,450,9.43,#ffffff
181,575,23.82,#ffffff
181,576,9.93,#ffffff
181,221,23.26,#ffffff
181,225,15.49,#ffffff
181,231,23.23,#ffffff
181,240,16.9,#ffffff
272,248,10.92,#ffffff
272,285,15.75,#ffffff
272,349,244.41,#ffffff
272,577,8.63,#ffffff
272,519,9.64,#ffffff
349,285,9.35,#ffffff
409,213,17.12,#ffffff
409,238,8.72,#ffffff
409,292,36.74,#ffffff
409,345,27.01,#ffffff
450,213,8.28,#ffffff
450,285,8.8,#ffffff
450,305,18.1,#ffffff
450,357,61.82,#ffffff
450,575,72.72,#ffffff
450,584,16.23,#ffffff
575,397,8.27,#ffffff
576,289,9.98,#ffffff
577,218,8.42,#ffffff
577,289,16.02,#ffffff
383,510,10.47,#ffffff
303,486,15.68,#ffffff
458,579,8.13,#ffffff
194,578,17.54,#ffffff
472,592,17.51,#ffffff
380,376,10.13,#ffffff
381,376,34.12,#ffffff
490,244,9.59,#ffffff
580,229,8.28,#ffffff
580,345,9.93,#ffffff
519,236,8.58,#ffffff
519,295,215.56,#ffffff
519,345,16.33,#ffffff
211,289,65.9,#ffffff
211,318,21.23,#ffffff
211,491,14.31,#ffffff
211,510,126.98,#ffffff
211,523,15.82,#ffffff
211,581,78.34,#ffffff
289,318,26.89,#ffffff
289,510,46.84,#ffffff
289,581,132.84,#ffffff
318,357,10.13,#ffffff
318,510,24.26,#ffffff
318,581,10.42,#ffffff
491,510,17.32,#ffffff
510,581,139.76,#ffffff
523,345,8.16,#ffffff
523,581,15.3,#ffffff
214,582,22.65,#ffffff
582,217,18.38,#ffffff
215,217,9.67,#ffffff
215,247,12.8,#ffffff
217,219,26.54,#ffffff
216,219,12.02,#ffffff
219,583,72.66,#ffffff
218,220,162.97,#ffffff
218,221,180.05,#ffffff
218,225,21.8,#ffffff
218,226,32.27,#ffffff
218,230,31.28,#ffffff
220,221,227.41,#ffffff
220,225,35.78,#ffffff
220,229,17.12,#ffffff
220,230,48.41,#ffffff
220,231,17.94,#ffffff
220,232,8.87,#ffffff
220,235,35.95,#ffffff
220,241,12.09,#ffffff
221,225,15.36,#ffffff
221,229,25.05,#ffffff
221,230,21.84,#ffffff
221,231,19.68,#ffffff
221,250,18.35,#ffffff
225,226,16.58,#ffffff
225,228,8.22,#ffffff
225,231,24.31,#ffffff
225,232,10.96,#ffffff
225,248,114.12,#ffffff
226,222,36.87,#ffffff
226,223,59.68,#ffffff
226,224,122.94,#ffffff
226,227,167.05,#ffffff
226,228,68.87,#ffffff
226,242,9.25,#ffffff
226,285,13.07,#ffffff
230,235,109.51,#ffffff
230,585,9.3,#ffffff
231,235,16.17,#ffffff
232,233,122.69,#ffffff
232,234,149.96,#ffffff
232,236,57.14,#ffffff
232,237,119.15,#ffffff
232,238,163.73,#ffffff
232,240,15.87,#ffffff
235,222,8.85,#ffffff
235,585,19.02,#ffffff
241,245,18.04,#ffffff
222,223,83.98,#ffffff
222,224,48.25,#ffffff
222,227,86.71,#ffffff
222,228,228.9,#ffffff
222,285,9.2,#ffffff
222,351,10.6,#ffffff
222,584,8.74,#ffffff
222,248,34.03,#ffffff
223,224,95.45,#ffffff
223,227,86.46,#ffffff
223,228,110.89,#ffffff
223,285,67.01,#ffffff
224,227,65.53,#ffffff
224,228,82.28,#ffffff
224,351,10.3,#ffffff
224,465,24.19,#ffffff
224,584,29.91,#ffffff
227,228,63.8,#ffffff
227,465,45.87,#ffffff
227,584,8.91,#ffffff
227,251,16.78,#ffffff
228,351,17.08,#ffffff
228,253,8.48,#ffffff
285,351,41.82,#ffffff
285,357,15.79,#ffffff
285,465,53.09,#ffffff
285,584,108.82,#ffffff
351,357,23.31,#ffffff
351,465,55.44,#ffffff
351,584,102.48,#ffffff
584,465,83.92,#ffffff
465,292,10.88,#ffffff
465,357,32.62,#ffffff
242,243,70.82,#ffffff
242,244,193.64,#ffffff
242,246,83.74,#ffffff
233,234,136.83,#ffffff
233,236,139.26,#ffffff
233,237,60.68,#ffffff
233,238,100.5,#ffffff
233,586,14.76,#ffffff
233,305,23.36,#ffffff
234,236,147.17,#ffffff
234,237,129.42,#ffffff
234,238,60.65,#ffffff
234,305,9.97,#ffffff
236,237,83.66,#ffffff
236,238,158.11,#ffffff
237,238,44.93,#ffffff
237,305,8.06,#ffffff
237,345,15.73,#ffffff
238,345,20.24,#ffffff
240,239,16.39,#ffffff
305,345,34.48,#ffffff
345,295,8.33,#ffffff
245,587,10.13,#ffffff
243,244,222.22,#ffffff
243,246,171.97,#ffffff
244,246,100.47,#ffffff
246,588,9.25,#ffffff
247,249,219.32,#ffffff
247,589,57.08,#ffffff
247,341,10.58,#ffffff
249,589,131.11,#ffffff
250,590,8.31,#ffffff
250,251,286.52,#ffffff
250,253,49.42,#ffffff
250,455,13.71,#ffffff
251,253,26.12,#ffffff
455,452,32.26,#ffffff
455,454,18.1,#ffffff
455,546,16.63,#ffffff
373,369,11.09,#ffffff
391,390,135.98,#ffffff
391,392,24.54,#ffffff
391,602,18.95,#ffffff
391,603,99.99,#ffffff
546,363,8.36,#ffffff
292,592,12.83,#ffffff
310,317,13.88,#ffffff
316,595,11.39,#ffffff
312,313,14.76,#ffffff
312,595,19.39,#ffffff
363,362,16.11,#ffffff
337,336,20.9,#ffffff
337,338,60.65,#ffffff
336,338,35.82,#ffffff
336,339,19.55,#ffffff
339,454,9.48,#ffffff
358,452,8.1,#ffffff
452,442,10.22,#ffffff
378,379,16.48,#ffffff
378,444,11.94,#ffffff
379,598,15.58,#ffffff
379,599,33.76,#ffffff
388,394,15.92,#ffffff
388,600,10.26,#ffffff
394,389,35.38,#ffffff
394,393,10.17,#ffffff
394,601,16.46,#ffffff
394,600,22.05,#ffffff
600,389,14.03,#ffffff
389,601,9.48,#ffffff
601,395,8.77,#ffffff
390,392,15.83,#ffffff
390,602,18.9,#ffffff
390,603,30.17,#ffffff
390,604,9.08,#ffffff
392,603,8.49,#ffffff
603,393,8.2,#ffffff
395,605,40.55,#ffffff
396,502,8.1,#ffffff
502,613,8.08,#ffffff
418,608,16.08,#ffffff
608,419,11.12,#ffffff
419,423,8.92,#ffffff
419,424,8.92,#ffffff
423,421,10.18,#ffffff
423,424,163.06,#ffffff
423,609,66.46,#ffffff
424,425,21.89,#ffffff
424,610,8.85,#ffffff
421,425,9.19,#ffffff
421,433,8.53,#ffffff
425,609,9.13,#ffffff
433,436,11.85,#ffffff
440,442,179.73,#ffffff
440,444,26.98,#ffffff
440,446,8.38,#ffffff
445,444,8.49,#ffffff
442,441,8.87,#ffffff
442,446,15.49,#ffffff
444,446,34.77,#ffffff
446,441,17.5,#ffffff
463,464,31.17,#ffffff
